,Symbol,Order No.,Opening Time,Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
226,BTCUSDT,850-Sell,2022-05-03 00:00:00,7,Open Short,--,Funding,0.922,38525.23,0.00,-0.0001,-3.5520262,a5ecbe10
227,BTCUSDT,850-Sell,2022-05-02 16:00:00,7,Open Short,--,Funding,0.922,38695.91,0.00,4.916e-05,1.75391225,2fe0e519
228,BCHUSDT,850-Sell,2022-05-02 16:00:00,10,Open Short,--,Funding,221.27,284.85,0.00,-5.916e-05,-3.72878141,0dbe25a5
229,SANDUSDT,850-Sell,2022-05-02 16:00:00,7,Open Short,--,Funding,6840.0,2.0957,0.0000,-2.829e-05,-0.40552549,659e9e02
230,BTCUSDT,850-Sell,2022-05-02 08:00:00,7,Open Short,--,Funding,0.922,38878.95,0.00,-6.477e-05,-2.3217708,5e6e1ca4
231,SANDUSDT,850-Sell,2022-05-02 08:00:00,7,Open Short,--,Funding,6840.0,2.1089,0.0000,0.00012918,1.86340549,3fb9b226
232,BCHUSDT,850-Sell,2022-05-02 08:00:00,10,Open Short,--,Funding,221.27,285.86,0.00,-7.22e-05,-4.56681188,5cbf9ab2
233,BTCUSDT,850-Sell,2022-05-02 00:00:00,7,Open Short,--,Funding,0.922,38474.35,0.00,-2.844e-05,-1.00886209,b7c102af
234,SANDUSDT,850-Sell,2022-05-02 00:00:00,7,Open Short,--,Funding,6840.0,2.1434,0.0000,0.00031417,4.60600113,3eb5d4ab
235,BCHUSDT,850-Sell,2022-05-02 00:00:00,10,Open Short,--,Funding,221.27,284.01,0.00,-0.0001,-6.28428927,c0965923
236,BTCUSDT,850-Sell,2022-05-01 16:00:00,7,Open Short,--,Funding,0.922,38490.27,0.00,-7.556e-05,-2.68147546,971d7d18
237,SANDUSDT,850-Sell,2022-05-01 16:00:00,7,Open Short,--,Funding,6840.0,2.1337,0.0000,0.00056768,8.28501031,aa522cbe
238,BCHUSDT,850-Sell,2022-05-01 16:00:00,10,Open Short,--,Funding,221.27,283.13,0.00,-0.0001,-6.26481751,066ac719
239,SANDUSDT,850-Sell,2022-05-01 08:00:00,7,Open Short,--,Funding,6840.0,2.0223,0.0000,0.0004805,6.64653163,2c6c35c9
240,BTCUSDT,850-Sell,2022-05-01 08:00:00,7,Open Short,--,Funding,0.922,37969.98,0.00,-8.961e-05,-3.13709569,d1e86f34
241,BCHUSDT,850-Sell,2022-05-01 08:00:00,10,Open Short,--,Funding,221.27,276.76,0.00,-0.0001,-6.12386852,bc0046e8
242,BTCUSDT,850-Sell,2022-05-01 00:00:00,7,Open Short,--,Funding,0.922,37630.7,0.00,-0.0001,-3.46955054,4ed3765f
243,BCHUSDT,850-Sell,2022-05-01 00:00:00,10,Open Short,--,Funding,221.27,277.71,0.00,-8.236e-05,-5.06093072,85947287
244,SANDUSDT,850-Sell,2022-05-01 00:00:00,7,Open Short,--,Funding,6840.0,1.9651,0.0000,0.00040102,5.39022371,459ffa75
245,BTCUSDT,850-Sell,2022-04-30 16:00:00,7,Open Short,--,Funding,0.922,38468.64,0.00,0.00013118,4.65270354,944c6b72
246,BCHUSDT,850-Sell,2022-04-30 16:00:00,10,Open Short,--,Funding,221.27,289.32,0.00,-0.0001,-6.40178364,3ba0ccf0
247,SANDUSDT,850-Sell,2022-04-30 16:00:00,7,Open Short,--,Funding,6840.0,2.1969,0.0000,-1.481e-05,-0.22254684,263a3e6b
248,BTCUSDT,850-Sell,2022-04-30 08:00:00,7,Open Short,--,Funding,0.922,38650.54,0.00,6.815e-05,2.42857963,e9a88e92
249,BCHUSDT,850-Sell,2022-04-30 08:00:00,10,Open Short,--,Funding,221.27,295.95,0.00,-0.0001,-6.54848565,492fb0cb
250,SANDUSDT,850-Sell,2022-04-30 08:00:00,7,Open Short,--,Funding,6840.0,2.306,0.0000,0.0004567,7.20354737,233f6ad3
251,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,213.7,38.98,Market,0.0006,4.9980156,1acdbf29
252,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,0.4,38.98,Market,0.0006,0.0093552,9e30bdd9
253,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,34.0,38.97,Market,0.0006,0.794988,7c494aa5
254,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,10.0,38.97,Market,0.0006,0.23382,ca040de7
255,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,13.5,38.97,Market,0.0006,0.315657,3ae9ccc1
256,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,8.4,38.97,Market,0.0006,0.1964088,1b0adc0a
257,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,53.7,38.97,Market,0.0006,1.2556134,adc09c83
258,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,38.6,38.96,Market,0.0006,0.9023136,e4ba766f
259,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,2.9,38.96,Market,0.0006,0.0677904,abc1fd7d
260,FTTUSDT,dd0c0795,2022-04-30 00:31:56,10,Close Short,Market,Trade,32.1,38.96,Market,0.0006,0.7503696,c4cafab3
